typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7508","false","8","kg","7508","false","7508","false",,"false",,"59213","59213","0","false","true",
"C","A","20170101","2017","52","2017","504","MAR","Morocco","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","556","false","8","kg","556","false","556","false",,"false",,"9720.484","9720.484","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2424490","false","8","kg","2424490","false","2424490","false","0","false",,"30541475.642","30541475.642","0","true","false",
"C","A","20170101","2017","52","2017","554","NZL","New Zealand","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4607.007","true","-1","N/A","0","false","4607.007","true","8486","false","0","48247.017","48247.017","6","false","true",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","40","false","8","kg","40","false","40","false",,"false",,"1792.259","1792.259","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3479269","false","8","kg","3479269","false","3479269","false",,"false",,"18422897","18422897","0","true","false",
"C","A","20170101","2017","52","2017","620","PRT","Portugal","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","16675.932","true","-1","N/A","0","false","16675.932","true",,"false",,"406983.079","406983.079","0","false","true",
"C","A","20170101","2017","52","2017","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30946803.34","false","8","kg","30946803.34","false","30946803.34","false","0","false","0","98601428.4","98601428.4","0","false","true",
"C","A","20170101","2017","52","2017","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","56019.192","true","-1","N/A","0","false","56019.192","true",,"false",,"648571.46","648571.46","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","214540","false","8","kg","214540","false","214540","false","0","false",,"6677415.574","6677415.574","0","true","false",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7410","false","8","kg","7410","false","7410","false",,"false",,"460531.494","460531.494","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","254897","false","8","kg","254897","false","254897","false",,"false",,"5468448","5468448","0","true","false",
"C","A","20170101","2017","52","2017","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7389235.29","false","8","kg","7389235.29","false","7389235.29","false","0","false","0","79095000.76","79095000.76","0","false","true",
"C","A","20170101","2017","52","2017","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2783186","false","8","kg","2783186","false","2783186","false",,"false",,"22460900.68","22460900.68","0","true","false",
"C","A","20170101","2017","52","2017","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","57122","false","8","kg","57122","false","57122","false",,"false",,"339889","339889","0","false","true",
"C","A","20170101","2017","52","2017","504","MAR","Morocco","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","206613.6","false","8","kg","206613.6","false","206613.6","false",,"false",,"481000.386","481000.386","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2450248","false","8","kg","2450248","false","2450248","false","0","false",,"30488934.907","30488934.907","0","true","false",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","26893","false","8","kg","26893","false","26893","false",,"false",,"254674.439","254674.439","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4163112","false","8","kg","4163112","false","4163112","false",,"false",,"32660965","32660965","0","true","false",
"C","A","20170101","2017","52","2017","620","PRT","Portugal","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","86362","false","8","kg","86362","false","86362","false",,"false",,"803504.32","803504.32","0","false","true",
"C","A","20170101","2017","52","2017","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7105409.72","false","8","kg","7105409.72","false","7105409.72","false","0","false","0","74126320.87","74126320.87","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","880240","Aeroplanes and other aircraft; of an unladen weight exceeding 15,000kg","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1","false","5","u","1","false","32455","false",,"false",,"5734000","5734000","0","true","false",
"C","A","20170101","2017","52","2017","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901819","Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","84","false",,"false",,"24239.18","24239.18","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901819","Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2325.179","true","8","kg","24291","false","24291","false","0","false",,"6045464.216","6045464.216","2","true","false",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901819","Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","27","false","5","u","27","false","6","false",,"false",,"31569.082","31569.082","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901819","Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","128.933","true","-1","N/A","0","false","976","false",,"false",,"335227","335227","0","true","false",
"C","A","20170101","2017","52","2017","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","6463","false",,"false",,"160531.24","160531.24","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","237777","false","237777","false","0","false",,"34104252.915","34104252.915","2","true","false",
"C","A","20170101","2017","52","2017","554","NZL","New Zealand","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","7360","false","0","504345.961","504345.961","6","false","true",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","142","false","5","u","142","false","333","false",,"false",,"372321.052","372321.052","0","false","true",
"C","A","20170101","2017","52","2017","586","PAK","Pakistan","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2134559","false","5","u","2134559","false",,"true",,"false",,"4262108.519","4262108.519","0","true","false",
"C","A","20170101","2017","52","2017","608","PHL","Philippines","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","8749.3","false",,"false",,"50533","50533","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","335281","false",,"false",,"16586425","16586425","0","true","false",
"C","A","20170101","2017","52","2017","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1673","false","5","u","1673","false","790","false",,"false",,"104685.7","104685.7","0","true","false",
"C","A","20170101","2017","52","2017","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","14","false","5","u","14","false","59","false",,"false",,"40542","40542","0","false","true",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","45221","false","45221","false","0","false",,"2091862.57","2091862.57","2","true","false",
"C","A","20170101","2017","52","2017","554","NZL","New Zealand","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","15.454","true","2","false","0","2055.315","2055.315","6","false","true",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","982","false","5","u","982","false","1299","false",,"false",,"209996.024","209996.024","0","false","true",
"C","A","20170101","2017","52","2017","608","PHL","Philippines","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","4","false","5","u","4","false","2.75","false",,"false",,"768","768","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","119104","false",,"false",,"5285328","5285328","0","true","false",
"C","A","20170101","2017","52","2017","620","PRT","Portugal","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2.151","true",,"false",,"538.56","538.56","0","false","true",
"C","A","20170101","2017","52","2017","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","130920.05","false","130920.05","false","0","false","0","11966710.82","11966710.82","2","false","true",
"C","A","20170101","2017","52","2017","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","940190","Seat; parts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","187808","false","8","kg","187808","false","187808","false",,"false",,"605125.1","605125.1","0","true","false",
"C","A","20170101","2017","52","2017","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","940190","Seat; parts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","238259","false","8","kg","238259","false","238259","false",,"false",,"809834","809834","0","false","true",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","940190","Seat; parts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32240","false","8","kg","32240","false","32240","false","0","false",,"640874.542","640874.542","0","true","false",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","940190","Seat; parts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","639","false","8","kg","639","false","639","false",,"false",,"15746.147","15746.147","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","940190","Seat; parts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7231129","false","8","kg","7231129","false","7231129","false",,"false",,"31175376","31175376","0","true","false",
"C","A","20170101","2017","52","2017","620","PRT","Portugal","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","940190","Seat; parts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","969141","false","8","kg","969141","false","969141","false",,"false",,"5296400.467","5296400.467","0","false","true",
"C","A","20170101","2017","52","2017","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","940190","Seat; parts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1875128.56","false","8","kg","1875128.56","false","1875128.56","false","0","false","0","7264039.61","7264039.61","0","false","true",
"C","A","20170101","2017","52","2017","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2909588","false","8","kg","2909588","false","2909588","false",,"false","46729381","45969838","45969838","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","8164791.507","true","-1","N/A","0","false","8164791.507","true",,"false",,"332925731.438","332925731.438","0","true","false",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","5151.035","true","-1","N/A","0","false","5151.035","true",,"false",,"318189.833","318189.833","0","true","false",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","444102","false","8","kg","444102","false","444102","false","0","false",,"12386644.892","12386644.892","0","false","true",
"C","A","20170101","2017","52","2017","704","VNM","Viet Nam","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","5526.288","true","-1","N/A","0","false",,"true",,"false",,"417574","417574","0","true","false",
"C","A","20170101","2017","52","2017","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3464357.2","false","8","kg","3464357.2","false","3464357.2","false","0","false",,"242110134.95","242110134.95","0","false","true",
"C","A","20170101","2017","52","2017","710","ZAF","South Africa","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","292","false","8","kg","292","false","292","false","0","false","0","4994.529","4994.529","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","10454","false","8","kg","10454","false","10454","false",,"false",,"60935.36","60935.36","0","true","false",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","11193","false","8","kg","11193","false","11193","false",,"false",,"158305.682","158305.682","0","true","false",
"C","A","20170101","2017","52","2017","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","937089","false","8","kg","937089","false","937089","false","0","false",,"5892443.65","5892443.65","0","false","true",
"C","A","20170101","2017","52","2017","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","841989","Machinery, plant and laboratory equipment; for treating materials by change of temperature, other than for making hot drinks or cooking or heating food","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","441","false",,"false","11940","11387","11387","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","841989","Machinery, plant and laboratory equipment; for treating materials by change of temperature, other than for making hot drinks or cooking or heating food","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","294","false","5","u","294","false","138305.251","true",,"false",,"4068523.089","4068523.089","0","true","false",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","841989","Machinery, plant and laboratory equipment; for treating materials by change of temperature, other than for making hot drinks or cooking or heating food","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","20060.372","true",,"false",,"590115.588","590115.588","0","true","false",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","841989","Machinery, plant and laboratory equipment; for treating materials by change of temperature, other than for making hot drinks or cooking or heating food","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","27764","false","27764","false","0","false",,"368044.421","368044.421","0","false","true",
"C","A","20170101","2017","52","2017","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","841989","Machinery, plant and laboratory equipment; for treating materials by change of temperature, other than for making hot drinks or cooking or heating food","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","25492.3","false","25492.3","false","0","false",,"348829.87","348829.87","2","false","true",
"C","A","20170101","2017","52","2017","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","843680","Machinery; for agricultural, horticultural or forestry use and n.e.c. in heading no. 8436","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1730","false",,"false","45931","43802","43802","0","false","true",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","843680","Machinery; for agricultural, horticultural or forestry use and n.e.c. in heading no. 8436","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","38.381","true","-1","N/A","0","false","247294","false","0","false",,"960951.846","960951.846","2","false","true",
"C","A","20170101","2017","52","2017","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","843680","Machinery; for agricultural, horticultural or forestry use and n.e.c. in heading no. 8436","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","48","false","48","false","0","false",,"1488.83","1488.83","2","false","true",
"C","A","20170101","2017","52","2017","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","847989","Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","124546","false",,"false","734375","702985","702985","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","847989","Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","680","false","5","u","680","false","87654.633","true",,"false",,"2820482.363","2820482.363","0","true","false",
"C","A","20170101","2017","52","2017","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","847989","Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","16614","false","5","u","16614","false","126839.59","true",,"false",,"4081345.338","4081345.338","0","true","false",
"C","A","20170101","2017","52","2017","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","847989","Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","16108","false","16108","false","0","false",,"969997.202","969997.202","0","false","true",
"C","A","20170101","2017","52","2017","704","VNM","Viet Nam","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","847989","Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","14827.616","true",,"false",,"465461.2","465461.2","0","true","false",
"C","A","20170101","2017","52","2017","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","847989","Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","51075.31","false","51075.31","false","0","false",,"2955270.44","2955270.44","2","false","true",
"C","A","20170101","2017","52","2017","710","ZAF","South Africa","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","847989","Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6892","false","5","u","6892","false","4854.935","true","0","false","0","152403.734","152403.734","4","false","true",
"C","A","20170101","2017","52","2017","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","122666","false","8","kg","122666","false","122666","false",,"false","2854257","2593025","2593025","0","false","true",
"C","A","20170101","2017","52","2017","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1301133","false","8","kg","1301133","false","1301133","false",,"false",,"17712365.36","17712365.36","0","true","false",
