typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","364","IRN","Iran","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","26926","false","8","kg","26926","false","26926","false",,"false",,"86414","86414","0","true","false",
"C","A","20170101","2017","52","2017","372","IRL","Ireland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2187","false","8","kg","2187","false","2187","false","0","false","0","552084.142","552084.142","0","true","false",
"C","A","20170101","2017","52","2017","376","ISR","Israel","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","34385.1","true","-1","N/A","0","false","34385.1","true",,"false",,"1065000","1065000","0","true","false",
"C","A","20170101","2017","52","2017","380","ITA","Italy","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9162931","false","8","kg","9162931","false","9162931","false","0","false",,"154592343.071","154592343.071","0","true","false",
"C","A","20170101","2017","52","2017","392","JPN","Japan","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","282528","false","8","kg","282528","false","282528","false","0","false","0","11767293.975","11767293.975","0","true","false",
"C","A","20170101","2017","52","2017","398","KAZ","Kazakhstan","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1699239.18","false","8","kg","1699239.18","false","1699239.18","false","0","false",,"14248018.59","14248018.59","0","true","false",
"C","A","20170101","2017","52","2017","410","KOR","Rep. of Korea","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","478662.81","false","8","kg","478662.81","false","478662.81","false","0","false",,"8416976","8416976","0","true","false",
"C","A","20170101","2017","52","2017","417","KGZ","Kyrgyzstan","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","463","false","8","kg","463","false","463","false",,"false",,"671","671","0","false","true",
"C","A","20170101","2017","52","2017","428","LVA","Latvia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","182151.314","true","-1","N/A","0","false","182151.314","true",,"false",,"4215628.088","4215628.088","0","false","true",
"C","A","20170101","2017","52","2017","440","LTU","Lithuania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2407532.15","false","8","kg","2407532.15","false","2407532.15","false","0","false",,"49116656","49116656","0","true","false",
"C","A","20170101","2017","52","2017","458","MYS","Malaysia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2457","false","-1","N/A","0","false","2457","false","0","false","0","36973.951","36973.951","0","false","true",
"C","A","20170101","2017","52","2017","484","MEX","Mexico","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7196.861","true","-1","N/A","0","false","7196.861","true","0","false",,"226057","226057","6","false","true",
"C","A","20170101","2017","52","2017","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","251200","Siliceous fossil meals (e.g. kieselguhr, tripolite and diatomite) and similar siliceous earths; whether or not calcined, of an apparent specific gravity of 1 or less","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","20160","false","8","kg","20160","false","20160","false",,"false",,"16451","16451","0","false","true",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251200","Siliceous fossil meals (e.g. kieselguhr, tripolite and diatomite) and similar siliceous earths; whether or not calcined, of an apparent specific gravity of 1 or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1400","false","8","kg","1400","false","1400","false","0","false",,"1666.956","1666.956","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251200","Siliceous fossil meals (e.g. kieselguhr, tripolite and diatomite) and similar siliceous earths; whether or not calcined, of an apparent specific gravity of 1 or less","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","17350","false","8","kg","17350","false","17350","false",,"false",,"31801","31801","0","true","false",
"C","A","20170101","2017","52","2017","504","MAR","Morocco","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251310","Pumice stone, whether or not heat treated","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1.5","false","8","kg","1.5","false","1.5","false",,"false",,"3.403","3.403","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251310","Pumice stone, whether or not heat treated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1587","false","8","kg","1587","false","1587","false","0","false",,"9484.482","9484.482","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251310","Pumice stone, whether or not heat treated","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","19110","false","8","kg","19110","false","19110","false",,"false",,"102002","102002","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251320","Emery, natural corundum, natural garnet and other natural abrasives, whether or not heat-treated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6431","false","8","kg","6431","false","6431","false","0","false",,"12538.31","12538.31","0","true","false",
"C","A","20170101","2017","52","2017","608","PHL","Philippines","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","251320","Emery, natural corundum, natural garnet and other natural abrasives, whether or not heat-treated","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","290.9","false","8","kg","290.9","false","320","false",,"false",,"158","158","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251320","Emery, natural corundum, natural garnet and other natural abrasives, whether or not heat-treated","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","466050","false","8","kg","466050","false","466050","false",,"false",,"139678","139678","0","true","false",
"C","A","20170101","2017","52","2017","682","SAU","Saudi Arabia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","251320","Emery, natural corundum, natural garnet and other natural abrasives, whether or not heat-treated","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","408000","false","8","kg","408000","false","408000","false",,"false",,"117096.028","117096.028","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","252010","Gypsum; anhydrite","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","614999","false","8","kg","614999","false","614999","false",,"false",,"207850","207850","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253010","Vermiculite, perlite and chlorites; unexpanded","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3171","false","8","kg","3171","false","3171","false","0","false",,"2380.72","2380.72","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253010","Vermiculite, perlite and chlorites; unexpanded","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","24557","false","8","kg","24557","false","24557","false",,"false",,"15798","15798","0","true","false",
"C","A","20170101","2017","52","2017","516","NAM","Namibia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","111","false","8","kg","111","false","111","false",,"false",,"83.373","83.373","0","false","true",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5406260","false","8","kg","5406260","false","5406260","false","0","false",,"4015087.022","4015087.022","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","104019.745","true","-1","N/A","0","false","104019.745","true",,"false",,"74279","74279","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270120","Briquettes, ovoids and similar solid fuels; manufactured from coal","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","37120","false","8","kg","37120","false","37120","false",,"false",,"5066","5066","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270300","Peat; (including peat litter), whether or not agglomerated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","287442","false","8","kg","287442","false","287442","false","0","false",,"37585.565","37585.565","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270300","Peat; (including peat litter), whether or not agglomerated","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2980163","false","8","kg","2980163","false","2980163","false",,"false",,"166276","166276","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270799","Oils and other products of the distillation of high temperature coal tar; n.e.c. in heading no. 2707","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","233450","false","8","kg","233450","false","233450","false","0","false",,"223987.606","223987.606","0","true","false",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270799","Oils and other products of the distillation of high temperature coal tar; n.e.c. in heading no. 2707","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","40","false","8","kg","40","false","40","false",,"false",,"1268.524","1268.524","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270799","Oils and other products of the distillation of high temperature coal tar; n.e.c. in heading no. 2707","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1491","false","8","kg","1491","false","1491","false",,"false",,"4219","4219","0","true","false",
"C","A","20170101","2017","52","2017","516","NAM","Namibia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","319059.302","true","-1","N/A","0","false","319059.302","true",,"false",,"448532.336","448532.336","0","false","true",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1685923","false","8","kg","1685923","false","1685923","false","0","false",,"1654461.686","1654461.686","0","true","false",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3744","false","12","m³","6","false","3744","false",,"false",,"14026.927","14026.927","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1720924","false","8","kg","1720924","false","1720924","false",,"false",,"1555512","1555512","0","true","false",
"C","A","20170101","2017","52","2017","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1785940","false","8","kg","1785940","false","1785940","false","0","false","0","1132889.59","1132889.59","0","false","true",
"C","A","20170101","2017","52","2017","686","SEN","Senegal","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6566880","false","8","kg","6566880","false","6566880","false",,"false",,"1402299.554","1402299.554","0","true","false",
"C","A","20170101","2017","52","2017","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","21","false","7","l","21","false","21","false",,"false",,"131.55","131.55","0","true","false",
"C","A","20170101","2017","52","2017","496","MNG","Mongolia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","10193932","false","8","kg","10193932","false","10193932","false",,"false",,"6583583.07","6583583.07","0","false","true",
"C","A","20170101","2017","52","2017","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false",,"false",,"316","316","0","false","true",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31175072","false","8","kg","31175072","false","31175072","false","0","false",,"37932437.583","37932437.583","0","true","false",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","36751","false","-1","N/A","0","false","36751","false",,"false",,"193630.489","193630.489","0","false","true",
"C","A","20170101","2017","52","2017","604","PER","Peru","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","846.1","false","12","m³","3.36","false","846.1","false","0","false",,"5752.09","5752.09","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2496378","false","8","kg","2496378","false","2496378","false",,"false",,"4322122","4322122","0","true","false",
"C","A","20170101","2017","52","2017","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6156539","false","8","kg","6156539","false","6156539","false","0","false","0","11091383.2","11091383.2","0","false","true",
"C","A","20170101","2017","52","2017","686","SEN","Senegal","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6613360","false","8","kg","6613360","false","6613360","false",,"false",,"1411077.032","1411077.032","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271020","Petroleum oils and oils from bituminous minerals, containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","359","false","8","kg","359","false","359","false","0","false",,"3438.944","3438.944","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271020","Petroleum oils and oils from bituminous minerals, containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1728","false","8","kg","1728","false","1728","false",,"false",,"3992","3992","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271099","Waste Oils; of petroleum or obtained from bituminous minerals, not crude and preparations n.e.c., weight 70% or preparations of the same, not containing polychlorinated biphenyls (PCBs), polychorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","368933","false","8","kg","368933","false","368933","false","0","false",,"137499.02","137499.02","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271099","Waste Oils; of petroleum or obtained from bituminous minerals, not crude and preparations n.e.c., weight 70% or preparations of the same, not containing polychlorinated biphenyls (PCBs), polychorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","932","false","8","kg","932","false","932","false",,"false",,"2500","2500","0","true","false",
"C","A","20170101","2017","52","2017","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","271210","Petroleum jelly","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false",,"false",,"276","276","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271210","Petroleum jelly","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","50499.793","true","-1","N/A","0","false","50499.793","true",,"false",,"155939","155939","0","true","false",
"C","A","20170101","2017","52","2017","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271210","Petroleum jelly","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3368","false","8","kg","3368","false","3368","false","0","false","0","39314.55","39314.55","0","false","true",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271220","Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5549","false","8","kg","5549","false","5549","false","0","false",,"20058.811","20058.811","0","true","false",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271220","Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7964","false","8","kg","7964","false","7964","false",,"false",,"276342.622","276342.622","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271220","Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","45370","false","8","kg","45370","false","45370","false",,"false",,"110502","110502","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60935","false","8","kg","60935","false","60935","false","0","false",,"379885.257","379885.257","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","549339","false","8","kg","549339","false","549339","false",,"false",,"1016657","1016657","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271312","Petroleum coke; calcined, obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","108140","false","8","kg","108140","false","108140","false","0","false",,"44717.562","44717.562","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271320","Petroleum bitumen; obtained from bituminous minerals","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","160620","false","8","kg","160620","false","160620","false",,"false",,"46820","46820","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271390","Residues; of petroleum oils or of oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6","false","8","kg","6","false","6","false",,"false",,"88","88","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","290220","Cyclic hydrocarbons; benzene","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","102.691","true","-1","N/A","0","false","102.691","true",,"false",,"84","84","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","290244","Cyclic hydrocarbons; mixed xylene isomers","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","686","false","8","kg","686","false","686","false","0","false",,"2367.168","2367.168","0","true","false",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","290244","Cyclic hydrocarbons; mixed xylene isomers","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","15393","false","8","kg","15393","false","15393","false",,"false",,"18230","18230","0","true","false",
"C","A","20170101","2017","52","2017","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","381900","Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","446681","false","8","kg","446681","false","446681","false","0","false",,"2124577.145","2124577.145","0","true","false",
"C","A","20170101","2017","52","2017","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","381900","Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","19460","false","8","kg","19460","false","19460","false",,"false",,"145231.634","145231.634","0","false","true",
"C","A","20170101","2017","52","2017","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","381900","Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","83446","false","8","kg","83446","false","83446","false",,"false",,"265819","265819","0","true","false",
"C","A","20170101","2017","52","2017","504","MAR","Morocco","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","30","false","8","kg","30","false","30","false",,"false",,"412.475","412.475","0","true","false",
